Gene_ID,Transcript_Name,Type
WBGene00013289,Y57G11A.1f.1,coding_transcript
WBGene00013290,Y57G11A.2.1,coding_transcript
WBGene00013292,Y57G11A.4.1,coding_transcript
WBGene00013292,Y57G11A.4.2,coding_transcript
WBGene00013293,Y57G11A.5.1,coding_transcript
WBGene00013294,Y57G11B.1.1,coding_transcript
WBGene00013295,Y57G11B.2a.1,coding_transcript
WBGene00013295,Y57G11B.2b.1,coding_transcript
WBGene00013296,Y57G11B.3.1,coding_transcript
WBGene00013297,Y57G11B.5.1,coding_transcript
WBGene00013298,Y57G11B.6.1,coding_transcript
WBGene00013299,Y57G11B.7.1,coding_transcript
WBGene00045061,Y57G11B.8.1,coding_transcript
WBGene00077763,Y57G11B.97a.1,coding_transcript
WBGene00077763,Y57G11B.97b.1,coding_transcript
WBGene00001818,Y57G11C.1.1,coding_transcript
WBGene00001558,Y57G11C.10a.1,coding_transcript
WBGene00001558,Y57G11C.10b.1,coding_transcript
WBGene00001558,Y57G11C.10c.1,coding_transcript
WBGene00194649,Y57G11C.1130.1,coding_transcript
WBGene00194661,Y57G11C.1131.1,coding_transcript
WBGene00206490,Y57G11C.1142.1,coding_transcript
WBGene00219443,Y57G11C.1144.1,coding_transcript
WBGene00303007,Y57G11C.1147.1,coding_transcript
WBGene00303007,Y57G11C.1147.2,coding_transcript
WBGene00303007,Y57G11C.1147.3,coding_transcript
WBGene00000763,Y57G11C.11a.1,coding_transcript
WBGene00013308,Y57G11C.12.1,coding_transcript
WBGene00013308,Y57G11C.12.2,coding_transcript
WBGene00000192,Y57G11C.13.1,coding_transcript
WBGene00013310,Y57G11C.14.1,coding_transcript
WBGene00013311,Y57G11C.15a.1,coding_transcript
WBGene00013311,Y57G11C.15b.1,coding_transcript
WBGene00004487,Y57G11C.16.1,coding_transcript
WBGene00013312,Y57G11C.17a.1,coding_transcript
WBGene00013300,Y57G11C.2.1,coding_transcript
WBGene00013315,Y57G11C.20.1,coding_transcript
WBGene00013317,Y57G11C.22a.1,coding_transcript
WBGene00013318,Y57G11C.23.1,coding_transcript
WBGene00001330,Y57G11C.24a.1,coding_transcript
WBGene00001330,Y57G11C.24d.1,coding_transcript
WBGene00001330,Y57G11C.24e.1,coding_transcript
WBGene00001330,Y57G11C.24g.1,coding_transcript
WBGene00001330,Y57G11C.24h.1,coding_transcript
WBGene00001330,Y57G11C.24i.1,coding_transcript
WBGene00001330,Y57G11C.24j.1,coding_transcript
WBGene00001330,Y57G11C.24k.1,coding_transcript
WBGene00001330,Y57G11C.24l.1,coding_transcript
WBGene00001330,Y57G11C.24m.1,coding_transcript
WBGene00001330,Y57G11C.24n.1,coding_transcript
WBGene00001330,Y57G11C.24o.1,coding_transcript
WBGene00013319,Y57G11C.25.1,coding_transcript
WBGene00014924,Y57G11C.28.1,coding_transcript
WBGene00014926,Y57G11C.30a.1,coding_transcript
WBGene00014926,Y57G11C.30b.1,coding_transcript
WBGene00013321,Y57G11C.31.1,coding_transcript
WBGene00013321,Y57G11C.31.2,coding_transcript
WBGene00013322,Y57G11C.32.1,coding_transcript
WBGene00013323,Y57G11C.33a.1,coding_transcript
WBGene00013323,Y57G11C.33b.1,coding_transcript
WBGene00013324,Y57G11C.34.1,coding_transcript
WBGene00013325,Y57G11C.36.1,coding_transcript
WBGene00013325,Y57G11C.36.2,coding_transcript
WBGene00013326,Y57G11C.37a.1,coding_transcript
WBGene00013326,Y57G11C.37a.2,coding_transcript
WBGene00013326,Y57G11C.37b.1,coding_transcript
WBGene00013327,Y57G11C.38a.1,coding_transcript
WBGene00013327,Y57G11C.38b.1,coding_transcript
WBGene00013328,Y57G11C.39.1,coding_transcript
WBGene00013301,Y57G11C.3a.1,coding_transcript
WBGene00013301,Y57G11C.3b.1,coding_transcript
WBGene00013302,Y57G11C.4.1,coding_transcript
WBGene00013329,Y57G11C.40.1,coding_transcript
WBGene00013330,Y57G11C.41.1,coding_transcript
WBGene00013331,Y57G11C.42a.1,coding_transcript
WBGene00013331,Y57G11C.42a.2,coding_transcript
WBGene00013331,Y57G11C.42b.1,coding_transcript
WBGene00013331,Y57G11C.42b.2,coding_transcript
WBGene00013331,Y57G11C.42c.1,coding_transcript
WBGene00013331,Y57G11C.42d.1,coding_transcript
WBGene00013332,Y57G11C.43.1,coding_transcript
WBGene00013333,Y57G11C.44a.1,coding_transcript
WBGene00013333,Y57G11C.44b.1,coding_transcript
WBGene00013333,Y57G11C.44c.1,coding_transcript
WBGene00013334,Y57G11C.45a.1,coding_transcript
WBGene00013334,Y57G11C.45b.1,coding_transcript
WBGene00013334,Y57G11C.45b.2,coding_transcript
WBGene00013334,Y57G11C.45c.1,coding_transcript
WBGene00013335,Y57G11C.46.1,coding_transcript
WBGene00013336,Y57G11C.47.1,coding_transcript
WBGene00013337,Y57G11C.48.1,coding_transcript
WBGene00013338,Y57G11C.49.1,coding_transcript
WBGene00077762,Y57G11C.499.1,coding_transcript
WBGene00023520,Y57G11C.50.1,coding_transcript
WBGene00044258,Y57G11C.51.1,coding_transcript
WBGene00044258,Y57G11C.51.2,coding_transcript
WBGene00044741,Y57G11C.52.1,coding_transcript
WBGene00013303,Y57G11C.5a.1,coding_transcript
WBGene00013303,Y57G11C.5b.1,coding_transcript
WBGene00013303,Y57G11C.5c.1,coding_transcript
WBGene00013304,Y57G11C.6.1,coding_transcript
WBGene00013306,Y57G11C.8.1,coding_transcript
WBGene00013307,Y57G11C.9a.1,coding_transcript
WBGene00013307,Y57G11C.9b.1,coding_transcript
WBGene00013307,Y57G11C.9c.1,coding_transcript
WBGene00013307,Y57G11C.9c.2,coding_transcript
WBGene00013307,Y57G11C.9c.3,coding_transcript
WBGene00013307,Y57G11C.9c.4,coding_transcript
WBGene00013307,Y57G11C.9c.5,coding_transcript
WBGene00013307,Y57G11C.9d.1,coding_transcript
WBGene00021965,Y57G7A.1.1,coding_transcript
WBGene00021965,Y57G7A.1.2,coding_transcript
WBGene00021973,Y57G7A.10.1,coding_transcript
WBGene00021974,Y57G7A.11.1,coding_transcript
WBGene00023499,Y57G7A.12a.1,coding_transcript
WBGene00023499,Y57G7A.12b.1,coding_transcript
WBGene00021966,Y57G7A.2.1,coding_transcript
WBGene00021967,Y57G7A.3a.1,coding_transcript
WBGene00021967,Y57G7A.3b.1,coding_transcript
WBGene00005813,Y57G7A.4.1,coding_transcript
WBGene00021968,Y57G7A.5.1,coding_transcript
WBGene00021969,Y57G7A.6.1,coding_transcript
WBGene00021970,Y57G7A.7.1,coding_transcript
WBGene00021972,Y57G7A.9.1,coding_transcript
WBGene00021975,Y58A7A.1a.1,coding_transcript
WBGene00021975,Y58A7A.1b.1,coding_transcript
WBGene00021976,Y58A7A.2.1,coding_transcript
WBGene00021977,Y58A7A.3.1,coding_transcript
WBGene00021977,Y58A7A.3.2,coding_transcript
WBGene00021978,Y58A7A.4.1,coding_transcript
WBGene00021979,Y58A7A.5.1,coding_transcript
WBGene00021980,Y58A7A.6.1,coding_transcript
WBGene00021981,Y58G8A.1.1,coding_transcript
WBGene00021983,Y58G8A.4a.1,coding_transcript
WBGene00021983,Y58G8A.4b.1,coding_transcript
WBGene00044513,Y58G8A.5.1,coding_transcript
WBGene00000813,Y59A8A.1.1,coding_transcript
WBGene00013339,Y59A8A.2.1,coding_transcript
WBGene00013340,Y59A8A.3.1,coding_transcript
WBGene00005490,Y59A8A.4.1,coding_transcript
WBGene00303370,Y59A8A.8.1,coding_transcript
WBGene00013347,Y59A8B.10a.1,coding_transcript
WBGene00013347,Y59A8B.10b.1,coding_transcript
WBGene00013347,Y59A8B.10c.1,coding_transcript
WBGene00013347,Y59A8B.10d.1,coding_transcript
WBGene00013348,Y59A8B.11a.1,coding_transcript
WBGene00013348,Y59A8B.11a.2,coding_transcript
WBGene00013348,Y59A8B.11a.3,coding_transcript
WBGene00013348,Y59A8B.11a.4,coding_transcript
WBGene00013348,Y59A8B.11b.1,coding_transcript
WBGene00013348,Y59A8B.11c.1,coding_transcript
WBGene00013349,Y59A8B.12.1,coding_transcript
WBGene00013350,Y59A8B.13a.1,coding_transcript
WBGene00013350,Y59A8B.13b.1,coding_transcript
WBGene00013350,Y59A8B.13c.1,coding_transcript
WBGene00013350,Y59A8B.13d.1,coding_transcript
WBGene00013350,Y59A8B.13e.1,coding_transcript
WBGene00013350,Y59A8B.13f.1,coding_transcript
WBGene00003919,Y59A8B.14a.1,coding_transcript
WBGene00003919,Y59A8B.14b.1,coding_transcript
WBGene00003919,Y59A8B.14c.1,coding_transcript
WBGene00013351,Y59A8B.19.1,coding_transcript
WBGene00001080,Y59A8B.1a.1,coding_transcript
WBGene00013352,Y59A8B.20.1,coding_transcript
WBGene00013353,Y59A8B.21a.1,coding_transcript
WBGene00013353,Y59A8B.21b.1,coding_transcript
WBGene00013354,Y59A8B.22a.1,coding_transcript
WBGene00013354,Y59A8B.22b.1,coding_transcript
WBGene00013354,Y59A8B.22c.1,coding_transcript
WBGene00013354,Y59A8B.22d.1,coding_transcript
WBGene00013355,Y59A8B.23a.1,coding_transcript
WBGene00013355,Y59A8B.23b.1,coding_transcript
WBGene00013355,Y59A8B.23c.1,coding_transcript
WBGene00013356,Y59A8B.24.1,coding_transcript
WBGene00044794,Y59A8B.25.1,coding_transcript
WBGene00045459,Y59A8B.26a.1,coding_transcript
WBGene00045459,Y59A8B.26b.1,coding_transcript
WBGene00005350,Y59A8B.3.1,coding_transcript
WBGene00005351,Y59A8B.4.1,coding_transcript
WBGene00013343,Y59A8B.6.1,coding_transcript
WBGene00013344,Y59A8B.7.1,coding_transcript
WBGene00013345,Y59A8B.8.1,coding_transcript
WBGene00007062,Y59A8B.9.1,coding_transcript
WBGene00021984,Y59C2A.1.1,coding_transcript
WBGene00021985,Y59C2A.2a.1,coding_transcript
WBGene00021985,Y59C2A.2b.1,coding_transcript
WBGene00021986,Y59C2A.3.1,coding_transcript
WBGene00021987,Y59E1A.1.1,coding_transcript
WBGene00021988,Y59E1A.2.1,coding_transcript
WBGene00304826,Y59E1A.4.1,coding_transcript
WBGene00021992,Y59E9AL.1.1,coding_transcript
WBGene00043743,Y59E9AL.2.1,coding_transcript
WBGene00021993,Y59E9AL.3.1,coding_transcript
WBGene00195093,Y59E9AL.36.1,coding_transcript
WBGene00021994,Y59E9AL.4.1,coding_transcript
WBGene00021996,Y59E9AL.6.1,coding_transcript
WBGene00043064,Y59E9AL.7.1,coding_transcript
WBGene00044346,Y59E9AL.8.1,coding_transcript
WBGene00021997,Y59E9AR.1.1,coding_transcript
WBGene00021998,Y59E9AR.2.1,coding_transcript
WBGene00006549,Y59E9AR.3.1,coding_transcript
WBGene00021999,Y59E9AR.4.1,coding_transcript
WBGene00022000,Y59E9AR.5.1,coding_transcript
WBGene00022002,Y59E9AR.7.1,coding_transcript
WBGene00022003,Y59E9AR.8.1,coding_transcript
WBGene00022004,Y59H11AL.1a.1,coding_transcript
WBGene00022004,Y59H11AL.1b.1,coding_transcript
WBGene00022005,Y59H11AM.1.1,coding_transcript
WBGene00022006,Y59H11AM.2.1,coding_transcript
WBGene00022007,Y59H11AM.3.1,coding_transcript
WBGene00022008,Y59H11AM.4.1,coding_transcript
WBGene00235290,Y59H11AR.10.1,coding_transcript
WBGene00022010,Y59H11AR.2a.1,coding_transcript
WBGene00022010,Y59H11AR.2b.1,coding_transcript
WBGene00022011,Y59H11AR.3.1,coding_transcript
WBGene00022012,Y59H11AR.4.1,coding_transcript
WBGene00044511,Y59H11AR.5.1,coding_transcript
WBGene00012382,Y5F2A.1.1,coding_transcript
WBGene00012383,Y5F2A.2.1,coding_transcript
WBGene00012385,Y5F2A.4.1,coding_transcript
WBGene00021162,Y5H2A.1.1,coding_transcript
WBGene00021163,Y5H2A.2.1,coding_transcript
WBGene00000027,Y5H2A.3.1,coding_transcript
WBGene00044521,Y5H2A.4.1,coding_transcript
WBGene00021164,Y5H2B.1a.1,coding_transcript
WBGene00021164,Y5H2B.1b.1,coding_transcript
WBGene00003612,Y5H2B.2a.1,coding_transcript
WBGene00003612,Y5H2B.2b.1,coding_transcript
WBGene00021165,Y5H2B.3.1,coding_transcript
WBGene00021166,Y5H2B.4.1,coding_transcript
WBGene00021167,Y5H2B.5.1,coding_transcript
WBGene00021168,Y5H2B.6.1,coding_transcript
WBGene00021168,Y5H2B.6.2,coding_transcript
WBGene00021169,Y5H2B.7.1,coding_transcript
WBGene00006786,Y60A3A.1.1,coding_transcript
WBGene00000987,Y60A3A.10.1,coding_transcript
WBGene00000987,Y60A3A.10.2,coding_transcript
WBGene00000499,Y60A3A.12.1,coding_transcript
WBGene00013361,Y60A3A.13a.1,coding_transcript
WBGene00013361,Y60A3A.13b.1,coding_transcript
WBGene00013361,Y60A3A.13c.1,coding_transcript
WBGene00013362,Y60A3A.14.1,coding_transcript
WBGene00013364,Y60A3A.16.1,coding_transcript
WBGene00013364,Y60A3A.16.2,coding_transcript
WBGene00004810,Y60A3A.18.1,coding_transcript
WBGene00013365,Y60A3A.19a.1,coding_transcript
WBGene00013365,Y60A3A.19b.1,coding_transcript
WBGene00013365,Y60A3A.19c.1,coding_transcript
WBGene00013357,Y60A3A.2.1,coding_transcript
WBGene00013366,Y60A3A.21a.1,coding_transcript
WBGene00013366,Y60A3A.21b.1,coding_transcript
WBGene00005579,Y60A3A.22a.1,coding_transcript
WBGene00005579,Y60A3A.22b.1,coding_transcript
WBGene00013367,Y60A3A.23.1,coding_transcript
WBGene00023519,Y60A3A.24.1,coding_transcript
WBGene00044211,Y60A3A.25.1,coding_transcript
WBGene00005398,Y60A3A.3.1,coding_transcript
WBGene00005389,Y60A3A.4a.1,coding_transcript
WBGene00005389,Y60A3A.4b.1,coding_transcript
WBGene00005387,Y60A3A.5.1,coding_transcript
WBGene00005388,Y60A3A.6.1,coding_transcript
WBGene00013358,Y60A3A.7.1,coding_transcript
WBGene00013359,Y60A3A.8.1,coding_transcript
WBGene00013360,Y60A3A.9.1,coding_transcript
WBGene00013368,Y60A9.1.1,coding_transcript
WBGene00013370,Y60A9.3.1,coding_transcript
WBGene00013371,Y60A9A.1.1,coding_transcript
WBGene00022013,Y60C6A.1.1,coding_transcript
WBGene00202498,Y60C6A.2.1,coding_transcript
WBGene00271832,Y60C6A.3.1,coding_transcript
WBGene00022021,Y61A9LA.10.1,coding_transcript
WBGene00022022,Y61A9LA.11a.1,coding_transcript
WBGene00022022,Y61A9LA.11b.1,coding_transcript
WBGene00044586,Y61A9LA.12.1,coding_transcript
WBGene00022014,Y61A9LA.1a.1,coding_transcript
WBGene00022014,Y61A9LA.1b.1,coding_transcript
WBGene00022015,Y61A9LA.3a.1,coding_transcript
WBGene00022015,Y61A9LA.3c.1,coding_transcript
WBGene00022015,Y61A9LA.3d.1,coding_transcript
WBGene00022015,Y61A9LA.3e.1,coding_transcript
WBGene00022015,Y61A9LA.3f.1,coding_transcript
WBGene00022016,Y61A9LA.4.1,coding_transcript
WBGene00022018,Y61A9LA.7a.1,coding_transcript
WBGene00022018,Y61A9LA.7b.1,coding_transcript
WBGene00022019,Y61A9LA.8a.1,coding_transcript
WBGene00022019,Y61A9LA.8b.1,coding_transcript
WBGene00022020,Y61A9LA.9.1,coding_transcript
WBGene00005335,Y61B8A.1.1,coding_transcript
WBGene00005334,Y61B8A.2.1,coding_transcript
WBGene00044654,Y61B8A.4.1,coding_transcript
WBGene00219383,Y61B8A.6.1,coding_transcript
WBGene00005582,Y61B8B.1.1,coding_transcript
WBGene00303378,Y61B8B.3.1,coding_transcript
WBGene00004410,Y62E10A.1.1,coding_transcript
WBGene00013378,Y62E10A.10.1,coding_transcript
WBGene00014938,Y62E10A.11.1,coding_transcript
WBGene00014938,Y62E10A.11.2,coding_transcript
WBGene00003077,Y62E10A.12a.1,coding_transcript
WBGene00003077,Y62E10A.12a.2,coding_transcript
WBGene00003077,Y62E10A.12b.1,coding_transcript
WBGene00013379,Y62E10A.13a.1,coding_transcript
WBGene00013379,Y62E10A.13b.1,coding_transcript
WBGene00013379,Y62E10A.13c.1,coding_transcript
WBGene00013379,Y62E10A.13c.2,coding_transcript
WBGene00013379,Y62E10A.13c.3,coding_transcript
WBGene00013379,Y62E10A.13d.1,coding_transcript
WBGene00013379,Y62E10A.13e.1,coding_transcript
WBGene00013379,Y62E10A.13f.1,coding_transcript
WBGene00013379,Y62E10A.13g.1,coding_transcript
WBGene00013379,Y62E10A.13h.1,coding_transcript
WBGene00013380,Y62E10A.14.1,coding_transcript
WBGene00013381,Y62E10A.15a.1,coding_transcript
WBGene00013381,Y62E10A.15b.1,coding_transcript
WBGene00013381,Y62E10A.15c.1,coding_transcript
WBGene00013382,Y62E10A.16.1,coding_transcript
WBGene00013383,Y62E10A.17a.1,coding_transcript
WBGene00013383,Y62E10A.17b.1,coding_transcript
WBGene00013385,Y62E10A.19.1,coding_transcript
WBGene00013373,Y62E10A.2.1,coding_transcript
WBGene00013373,Y62E10A.2.2,coding_transcript
WBGene00044745,Y62E10A.20.1,coding_transcript
WBGene00302964,Y62E10A.23.1,coding_transcript
WBGene00302968,Y62E10A.24.1,coding_transcript
WBGene00302968,Y62E10A.24.2,coding_transcript
WBGene00013374,Y62E10A.3.1,coding_transcript
WBGene00013375,Y62E10A.4a.1,coding_transcript
WBGene00013375,Y62E10A.4b.1,coding_transcript
WBGene00000093,Y62E10A.5a.1,coding_transcript
WBGene00000093,Y62E10A.5b.1,coding_transcript
WBGene00013376,Y62E10A.6.1,coding_transcript
WBGene00003142,Y62E10A.8a.1,coding_transcript
WBGene00003142,Y62E10A.8b.1,coding_transcript
WBGene00004278,Y62E10A.9.1,coding_transcript
WBGene00004278,Y62E10A.9.2,coding_transcript
WBGene00013388,Y62F5A.10.1,coding_transcript
WBGene00077453,Y62F5A.12.1,coding_transcript
WBGene00007013,Y62F5A.1a.1,coding_transcript
WBGene00007013,Y62F5A.1b.1,coding_transcript
WBGene00013387,Y62F5A.9.1,coding_transcript
WBGene00013389,Y62H9A.1.1,coding_transcript
WBGene00013398,Y62H9A.10a.1,coding_transcript
WBGene00013398,Y62H9A.10b.1,coding_transcript
WBGene00013399,Y62H9A.11.1,coding_transcript
WBGene00013400,Y62H9A.12.1,coding_transcript
WBGene00013401,Y62H9A.13.1,coding_transcript
WBGene00013402,Y62H9A.14a.1,coding_transcript
WBGene00013402,Y62H9A.14b.1,coding_transcript
WBGene00045252,Y62H9A.15a.1,coding_transcript
WBGene00045252,Y62H9A.15b.1,coding_transcript
WBGene00304791,Y62H9A.16.1,coding_transcript
WBGene00013390,Y62H9A.2.1,coding_transcript
WBGene00013391,Y62H9A.3.1,coding_transcript
WBGene00013392,Y62H9A.4.1,coding_transcript
WBGene00013393,Y62H9A.5.1,coding_transcript
WBGene00013394,Y62H9A.6.1,coding_transcript
WBGene00013395,Y62H9A.7.1,coding_transcript
WBGene00013396,Y62H9A.8.1,coding_transcript
WBGene00013397,Y62H9A.9.1,coding_transcript
WBGene00013409,Y63D3A.10.1,coding_transcript
WBGene00013403,Y63D3A.2.1,coding_transcript
WBGene00013404,Y63D3A.3.1,coding_transcript
WBGene00013405,Y63D3A.4.1,coding_transcript
WBGene00006565,Y63D3A.5.1,coding_transcript
WBGene00006565,Y63D3A.5.2,coding_transcript
WBGene00001047,Y63D3A.6a.1,coding_transcript
WBGene00001047,Y63D3A.6b.1,coding_transcript
WBGene00013406,Y63D3A.7.1,coding_transcript
WBGene00013407,Y63D3A.8.1,coding_transcript
WBGene00013408,Y63D3A.9a.1,coding_transcript
WBGene00013408,Y63D3A.9b.1,coding_transcript
WBGene00013411,Y64G10A.1.1,coding_transcript
WBGene00045144,Y64G10A.10a.1,coding_transcript
WBGene00013412,Y64G10A.2.1,coding_transcript
WBGene00013415,Y64G10A.6.1,coding_transcript
WBGene00013416,Y64G10A.7a.1,coding_transcript
WBGene00013416,Y64G10A.7b.1,coding_transcript
WBGene00013416,Y64G10A.7c.1,coding_transcript
WBGene00013416,Y64G10A.7d.1,coding_transcript
WBGene00013416,Y64G10A.7e.1,coding_transcript
WBGene00013417,Y64G10A.8.1,coding_transcript
WBGene00022024,Y64H9A.2.1,coding_transcript
WBGene00013418,Y65A5A.1a.1,coding_transcript
WBGene00013418,Y65A5A.1b.1,coding_transcript
WBGene00185101,Y65A5A.24.1,coding_transcript
WBGene00013419,Y65A5A.2a.1,coding_transcript
WBGene00013419,Y65A5A.2b.1,coding_transcript
WBGene00013419,Y65A5A.2c.1,coding_transcript
WBGene00022025,Y65B4A.1.1,coding_transcript
WBGene00022026,Y65B4A.2a.1,coding_transcript
WBGene00022026,Y65B4A.2b.1,coding_transcript
WBGene00022026,Y65B4A.2c.1,coding_transcript
WBGene00022027,Y65B4A.3.1,coding_transcript
WBGene00022028,Y65B4A.4.1,coding_transcript
WBGene00022028,Y65B4A.4.2,coding_transcript
WBGene00022028,Y65B4A.4.3,coding_transcript
WBGene00022029,Y65B4A.6a.1,coding_transcript
WBGene00022029,Y65B4A.6b.1,coding_transcript
WBGene00022030,Y65B4A.7a.1,coding_transcript
WBGene00022030,Y65B4A.7b.1,coding_transcript
WBGene00022031,Y65B4A.8.1,coding_transcript
WBGene00022032,Y65B4A.9a.1,coding_transcript
WBGene00022032,Y65B4A.9b.1,coding_transcript
WBGene00022033,Y65B4BL.1.1,coding_transcript
WBGene00022034,Y65B4BL.2a.1,coding_transcript
WBGene00022034,Y65B4BL.2b.1,coding_transcript
WBGene00022035,Y65B4BL.3a.1,coding_transcript
WBGene00022035,Y65B4BL.3b.1,coding_transcript
WBGene00022036,Y65B4BL.4.1,coding_transcript
WBGene00022037,Y65B4BL.5a.1,coding_transcript
WBGene00022037,Y65B4BL.5b.1,coding_transcript
WBGene00022037,Y65B4BL.5c.1,coding_transcript
WBGene00022038,Y65B4BL.6a.1,coding_transcript
WBGene00022038,Y65B4BL.6b.1,coding_transcript
WBGene00022039,Y65B4BL.7a.1,coding_transcript
WBGene00022039,Y65B4BL.7a.2,coding_transcript
WBGene00022039,Y65B4BL.7b.1,coding_transcript
WBGene00022039,Y65B4BL.7c.1,coding_transcript
WBGene00302974,Y65B4BM.3.1,coding_transcript
WBGene00022040,Y65B4BR.1.1,coding_transcript
WBGene00002393,Y65B4BR.2a.1,coding_transcript
WBGene00002393,Y65B4BR.2b.1,coding_transcript
WBGene00002393,Y65B4BR.2c.1,coding_transcript
WBGene00002393,Y65B4BR.2d.1,coding_transcript
WBGene00002393,Y65B4BR.2e.1,coding_transcript
WBGene00002393,Y65B4BR.2f.1,coding_transcript
WBGene00004235,Y65B4BR.3.1,coding_transcript
WBGene00007009,Y65B4BR.4a.1,coding_transcript
WBGene00007009,Y65B4BR.4b.1,coding_transcript
WBGene00007009,Y65B4BR.4c.1,coding_transcript
WBGene00007009,Y65B4BR.4d.1,coding_transcript
WBGene00022042,Y65B4BR.5.1,coding_transcript
WBGene00001725,Y65B4BR.6a.1,coding_transcript
WBGene00001725,Y65B4BR.6b.1,coding_transcript
WBGene00022043,Y65B4BR.8.1,coding_transcript
WBGene00000434,Y65B4BR.9.1,coding_transcript
WBGene00013421,Y66A7A.1.1,coding_transcript
WBGene00013422,Y66A7A.2a.1,coding_transcript
WBGene00013422,Y66A7A.2b.1,coding_transcript
WBGene00013424,Y66A7A.4.1,coding_transcript
WBGene00013425,Y66A7A.5.1,coding_transcript
WBGene00001633,Y66A7A.6.1,coding_transcript
WBGene00013426,Y66A7A.7.1,coding_transcript
WBGene00006552,Y66A7A.8.1,coding_transcript
WBGene00194864,Y66A7A.9.1,coding_transcript
WBGene00044156,Y66C5A.1.1,coding_transcript
WBGene00044157,Y66C5A.2.1,coding_transcript
WBGene00013427,Y66D12A.1.1,coding_transcript
WBGene00013436,Y66D12A.10.1,coding_transcript
WBGene00013437,Y66D12A.11.1,coding_transcript
WBGene00013438,Y66D12A.12.1,coding_transcript
WBGene00013439,Y66D12A.13.1,coding_transcript
WBGene00013440,Y66D12A.14.1,coding_transcript
WBGene00013441,Y66D12A.15.1,coding_transcript
WBGene00013442,Y66D12A.16a.1,coding_transcript
WBGene00013442,Y66D12A.16b.1,coding_transcript
WBGene00013442,Y66D12A.16c.1,coding_transcript
WBGene00013442,Y66D12A.16d.1,coding_transcript
WBGene00013443,Y66D12A.17.1,coding_transcript
WBGene00013445,Y66D12A.19.1,coding_transcript
WBGene00013445,Y66D12A.19.2,coding_transcript
WBGene00004960,Y66D12A.20.1,coding_transcript
WBGene00013446,Y66D12A.21.1,coding_transcript
WBGene00006573,Y66D12A.22.1,coding_transcript
WBGene00006573,Y66D12A.22.2,coding_transcript
WBGene00006573,Y66D12A.22.3,coding_transcript
WBGene00013447,Y66D12A.23.1,coding_transcript
WBGene00013447,Y66D12A.23.2,coding_transcript
WBGene00013448,Y66D12A.24.1,coding_transcript
